CustomerNumber,Name,Name2,City,Region,PostalCode,Street,Address,CustomerClass
0000003672,"UNIV OF CALIFORNIA AT BERKELEY",CHEMISTRY,BERKLEY,CA,94720,,0000025731,
0000003673,"UNIV OF CALIFORNIA AT DAVIS","DEPT OF IMMUNOLOGY",DAVIS,CA,95616,"1 GARROD",0000025732,
0000003674,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025733,
0000003675,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025734,
0000003676,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025735,
0000003677,"UNIV OF CALIFORNIA AT DAVIS","SURGERY & RADIOLOGY",DAVIS,CA,95616,"1 SHIELDS AVE",0000025736,
0000003678,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616-8737,"1 SHIELDS AVE",0000025737,
0000003679,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025738,
0000003680,"UNIV OF CALIFORNIA AT DAVIS",BIOCHEMISTRY,DAVIS,CA,95616,"1 SHIELDS AVE",0000025739,
0000003681,"UNIV OF CALIFORNIA AT DAVIS","ANIMAL SCIENCE DEPT",DAVIS,CA,95616,"1 SHIELDS AVE",0000025740,
0000003682,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025741,
0000003683,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025742,
0000003684,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025743,
0000003685,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025744,
0000003686,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"1 SHIELDS AVE",0000025745,
0000003687,"UNIV OF CALIFORNIA AT DAVIS","MED CENTER","SAN DIEGO",CA,92103,"214 DICKINSON ST",0000025746,
0000003688,"UNIV OF CALIFORNIA AT DAVIS","UC DAVIS STEM CELL PROGRAM",SACRAMENTO,CA,95817,"2700 STOCKTON BLVD",0000025747,
0000003689,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"451 E HEALTH SCIENCES DR",0000025748,
0000003690,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"451 E HEALTH SCIENCES DR",0000025749,
0000003691,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"451 E HEALTH SCIENCES DR",0000025750,
0000003692,"UNIV OF CALIFORNIA AT DAVIS",,SACRAMENTO,CA,95820,"7301 14TH AVE",0000025751,
0000003693,"UNIV OF CALIFORNIA AT DAVIS",,SACRAMENTO,CA,95820,"7301 14TH AVE",0000025752,
0000003694,"UNIV OF CALIFORNIA AT DAVIS",,SACRAMENTO,CA,95820,"7301 14TH AVE",0000025753,
0000003695,"UNIV OF CALIFORNIA AT DAVIS","VM CENTER FOR VECTOR BORNE DISEASES",DAVIS,CA,95616,"OLD DAVIS RD",0000025754,
0000003696,"UNIV OF CALIFORNIA AT DAVIS",,DAVIS,CA,95616,"OLD DAVIS RD",0000025755,
0000003697,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92868,"101 THE CITY DR SOUTH",0000025756,
0000003698,"UNIV OF CALIFORNIA AT IRVINE","BIOLOGY/SCIENCE MB&B",IRVINE,CA,92697,"19182 JAMBOREE BLVD",0000025757,
0000003699,"UNIV OF CALIFORNIA AT IRVINE","DEPT OF PATHOLOGY",IRVINE,CA,92697,"19182 JAMBOREE BLVD",0000025758,
0000003700,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"19182 JAMBOREE BLVD",0000025759,
0000003701,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"19182 JAMBOREE BLVD",0000025760,
0000003702,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"811 MEDICAL SCIENCE 1",0000025761,
0000003703,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"19182 JAMBOREE BLVD",0000025762,
0000003704,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"19182 JAMBOREE BLVD",0000025763,
0000003705,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"837 HEALTH SCIENCES RD",0000025764,
0000003706,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,,0000025765,
0000003707,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92691,,0000025766,
0000003708,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,"19172 JAMBOREE RD",0000025767,
0000003709,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,,0000025768,
0000003710,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,,0000025769,
0000003711,"UNIV OF CALIFORNIA AT IRVINE",,IRVINE,CA,92697,,0000025770,
0000003712,"UNIV OF CALIFORNIA AT IRVINE","CHEMICAL ENGINEERING",IRVINE,CA,92697,,0000025771,
0000003713,"UNIV OF CALIFORNIA LOS ANGELES","VA WADESWORTH MED CTR","LOS ANGELES",CA,90073,"11301 WILSHIRE BLVD",0000025772,
0000003714,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90073,"11301 WILSHIRE BLVD",0000025773,
0000003715,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"607 CHARLES E YOUNG DR E",0000025774,
0000003716,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"609 CHARLES E YOUNG DR E",0000025775,
0000003717,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"615 CHARLES E YOUNG DR E",0000025776,
0000003718,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"615 CHARLES E YOUNG DR S",0000025777,
0000003719,"UNIV OF CALIFORNIA LOS ANGELES","BIOLOGICAL CHEMISTRY","LOS ANGELES",CA,90095,"615 CHARLES E YOUNG DR S",0000025778,
0000003720,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"615 CHARLES E YOUNG DR S",0000025779,
0000003721,"UNIV OF CALIFORNIA LOS ANGELES","BIOLOGICAL CHEMISTRY","LOS ANGELES",CA,90095,"615 CHARLES E YOUNG DR S",0000025780,
0000003722,"UNIV OF CALIFORNIA LOS ANGELES","MOLECULAR CELL & DVLMT BIO","LOS ANGELES",CA,90095,"621 CHARLES E YOUNG DR S",0000025781,
0000003723,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"635 CHARLES E YOUNG DR S",0000025782,
0000003724,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025783,
0000003725,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025784,
0000003726,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025785,
0000003727,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025786,
0000003728,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025787,
0000003729,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025788,
0000003730,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025789,
0000003731,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025790,
0000003732,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES E YOUNG DR S",0000025791,
0000003733,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"650 CHARLES EAST YOUNG S",0000025792,
0000003734,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"675 CHARLES E YOUNG DR S",0000025793,
0000003735,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"675 CHARLES E YOUNG DR S",0000025794,
0000003736,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90095,"675 CHARLES E YOUNG DR S",0000025795,
0000003737,"UNIV OF CALIFORNIA LOS ANGELES",NEUROLOGY,"LOS ANGELES",CA,90095,"695 CHARLES E YOUNG DR S",0000025796,
0000003738,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90024,"900 VETERAN AVE",0000025797,
0000003739,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90024,"900 VETERAN AVE",0000025798,
0000003740,"UNIV OF CALIFORNIA LOS ANGELES",,"LOS ANGELES",CA,90024,"900 VETERAN AVE",0000025799,
0000003741,"UNIVERSITY OF CALIFORNIA",BIOCHEMISTRY,RIVERSIDE,CA,92521,"3401 WATKINS DR",0000025800,
0000003742,"UNIVERSITY OF CALIFORNIA","COLLABORATIVE BIOTECHNOLOGIES","SANTA BARBARA",CA,93106-5100,,0000025801,
0000003743,"UNIVERSITY OF CALIFORNIA","BIOLOGICAL SCIENCES","SANTA BARBARA",CA,93106,,0000025802,
0000003744,"UNIVERSITY OF CALIFORNIA","NEUROSCIENCE RESEARCH INSTITUTE","SANTA BARBARA",CA,93106-5060,,0000025803,
0000003745,"UNIVERSITY OF CALIFORNIA","CHEMICAL ENGINEERING","SANTA BARBARA",CA,93106-5080,,0000025804,
0000003746,"UNIV OF CALIFORNIA AT SANTA CRUZ","THIMANN LAB RCV","SANTA CRUZ",CA,95064,"STEINHART WAY",0000025805,
0000003747,"UNIV OF CALIFORNIA AT SANTA CRUZ","THIMANN LAB RCV","SANTA CRUZ",CA,95064,"STEINHART WAY",0000025806,
0000003748,"UNIV OF CALIFORNIA AT SANTA CRUZ","THIMANN LAB RCV","SANTA CRUZ",CA,95064,"STEINHART WAY",0000025807,
0000003749,"UNIV OF CALIFORNIA AT SANTA CRUZ","THIMANN LAB RCV","SANTA CRUZ",CA,95064,"STEINHART WAY",0000025808,
0000003750,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92103,"214 DICKINSON ST",0000025809,
0000003751,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"3855 HEALTH SCIENCES DR",0000025810,
0000003752,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"3855 HEALTH SCIENCES DR",0000025811,
0000003753,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"3855 HEALTH SCIENCES DR",0000025812,
0000003754,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025813,
0000003755,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025814,
0000003756,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025815,
0000003757,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025816,
0000003758,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025817,
0000003759,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025818,
0000003760,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025819,
0000003761,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025820,
0000003762,"UNIV OF CALIFORNIA AT SAN DIEGO",,"SAN DIEGO",CA,92121,"7835 TRADE ST",0000025821,
0000003763,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025822,
0000003764,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025823,
0000003765,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025824,
0000003766,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025825,
0000003767,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025826,
0000003768,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025827,
0000003769,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025828,
0000003770,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025829,
0000003771,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025830,
0000003772,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025831,
0000003773,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025832,
0000003774,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025833,
0000003775,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025834,
0000003776,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025835,
0000003777,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025836,
0000003778,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025837,
0000003779,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025838,
0000003780,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025839,
0000003781,"UNIV OF CALIFORNIA AT SAN DIEGO",,"LA JOLLA",CA,92093,"9500 GILMAN DR",0000025840,
0000003782,"UNIV OF CALIFORNIA AT SAN DIEGO","SCHOOL OF PHARMACY","LA JOLLA",CA,92093,"9500 GILMAN DR",0000025841,
0000003783,"UNIV OF CALIFORNIA AT SAN DIEGO","WHITTIER INSTITUTE","LA JOLLA",CA,92037,"9894 GENESEE AVE",0000025842,
0000003784,"UNIV OF CALIFORNIA AT SAN DIEGO","CELL & DEVELOPMENTAL BIOLOGY","LA JOLLA",CA,92093,,0000025843,
0000003785,"UNIV OF CALIFORNIA AT SAN FRANCISCO","BECKMAN VISION CTR / OPHTHALMOLOGY","SAN FRANCISCO",CA,94143,"10 KORET WAY",0000025844,
0000003786,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94110,"1001 POTRERO AVE",0000025845,
0000003787,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94110,"1001 POTRERO AVE",0000025846,
0000003788,"UNIV OF CALIFORNIA AT SAN FRANCISCO","HELEN DILLER FCRC","SAN FRANCISCO",CA,94158-0520,"1450 3RD ST",0000025847,
0000003789,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94158,"1550 4TH ST",0000025848,
0000003790,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94158,"1550 FOURTH ST",0000025849,
0000003791,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94158,"1700 FOURTH ST",0000025850,
0000003792,"UNIV OF CALIFORNIA AT SAN FRANCISCO","MOASSER LAB","SAN FRANCISCO",CA,94115,"2340 SUTTER ST",0000025851,
0000003793,"UNIV OF CALIFORNIA AT SAN FRANCISCO","COMPREHENSIVE CANCER CENTER","SAN FRANCISCO",CA,94115,"2340 SUTTER ST",0000025852,
0000003794,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025853,
0000003795,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025854,
0000003796,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025855,
0000003797,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025856,
0000003798,"UNIV OF CALIFORNIA AT SAN FRANCISCO","LABORATORY MEDICINE","SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025857,
0000003799,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025858,
0000003800,"UNIV OF CALIFORNIA AT SAN FRANCISCO","DIABETES CENTER","SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025859,
0000003801,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025860,
0000003802,"UNIV OF CALIFORNIA AT SAN FRANCISCO","CELL & TISSUE BIOLOGY","SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025861,
0000003803,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025862,
0000003804,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025863,
0000003805,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025864,
0000003806,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"513 PARNASSUS AVE",0000025865,
0000003807,"UNIV OF CALIFORNIA AT SAN FRANCISCO",,"SAN FRANCISCO",CA,94143,"533 PARNASSUS AVE",0000025866,
0000003808,"UNIV OF CALIFORNIA AT SAN FRANCISCO","BLACKBURN LAB","SAN FRANCISCO",CA,94158,"600 16TH ST",0000025867,
0000003809,"UNIV OF CALIFORNIA AT SAN FRANCISCO","PHARMACEUTICAL CHEMISTRY","SAN FRANCISCO",CA,94158,"600 16TH ST",0000025868,
0000003810,"UNIV OF CALIFORNIA AT SAN FRANCISCO","REN LAB","LA JOLLA",CA,92093,"9500 GILMAN DR",0000025869,
0000003811,"UNIVERSITY OF CENTRAL FLORIDA",,ORLANDO,FL,32826,"12722 RESEARCH PKWY",0000025870,
0000003812,"UNIVERSITY OF CENTRAL FLORIDA",,ORLANDO,FL,32816,"4000 CENTRAL FLORIDA BLVD",0000025871,
0000003813,"UNIVERSITY OF CHICAGO",PATHOLOGY,CHICAGO,IL,60637,"5830 S ELLIS AVE",0000025872,
0000003814,"UNIVERSITY OF CHICAGO",PATHOLOGY,CHICAGO,IL,60637,"5830 S ELLIS AVE",0000025873,
0000003815,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5830 S ELLIS AVE",0000025874,
0000003816,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025875,
0000003817,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025876,
0000003818,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025877,
0000003819,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025878,
0000003820,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025879,
0000003821,"UNIVERSITY OF CHICAGO",CARDIOLOGY,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025880,
0000003822,"UNIVERSITY OF CHICAGO",GASTROENTEROLOGY,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025881,
0000003823,"UNIVERSITY OF CHICAGO",PEDIATRICS,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025882,
0000003824,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025883,
0000003825,"UNIVERSITY OF CHICAGO",NEUROBIOLOGY,CHICAGO,IL,60637,"5835 S COTTAGE GROVE AVE",0000025884,
0000003826,"UNIVERSITY OF CHICAGO","CARDIOTHORACIC SURGERY",CHICAGO,IL,60637,"5841 S MARYLAND AVE",0000025885,
0000003827,"UNIVERSITY OF CHICAGO","EMERGENCY MEDICINE",CHICAGO,IL,60637,"5841 S MARYLAND AVE",0000025886,
0000003828,"UNIVERSITY OF CHICAGO",NEPHROLOGY,CHICAGO,IL,60637,"5830 S ELLIS AVE",0000025887,
0000003829,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"900 E 57TH ST",0000025888,
0000003830,"UNIVERSITY OF CHICAGO",MICROBIOLOGY,CHICAGO,IL,60637,"910 E 58TH ST",0000025889,
0000003831,"UNIVERSITY OF CHICAGO",MICROBIOLOGY,CHICAGO,IL,60637,"920 E 58TH ST",0000025890,
0000003832,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"920 E 58TH ST",0000025891,
0000003833,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"920 E 58TH ST",0000025892,
0000003834,"UNIVERSITY OF CHICAGO","BEY MAY DEPT FOR CANCER RESEARCH",CHICAGO,IL,60637,"924 E 57TH ST",0000025893,
0000003835,"UNIVERSITY OF CHICAGO",PATHOLOGY,CHICAGO,IL,60637,"929 E 57TH ST",0000025894,
0000003836,"UNIVERSITY OF CHICAGO",PULMONARY,CHICAGO,IL,60637,"929 E 57TH ST",0000025895,
0000003837,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"929 E 57TH ST",0000025896,
0000003838,"UNIVERSITY OF CHICAGO",,CHICAGO,IL,60637,"929 E 57TH ST",0000025897,
0000003839,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45237,"2180 E GALBRAITH RD",0000025898,
0000003840,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45237,"2180 E GALBRAITH RD",0000025899,
0000003841,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45248,"2180 E GALBRAITH RD",0000025900,
0000003842,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45237,"2180 E GALBRAITH RD",0000025901,
0000003843,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45237-0505,"2180 E GALBRAITH RD",0000025902,
0000003844,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45267,"231 ALBERT SABIN WAY",0000025903,
0000003845,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45267,"3125 EDEN AVE",0000025904,
0000003846,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45267,"3125 EDEN AVE",0000025905,
0000003847,"UNIVERSITY OF CINCINNATI","ANATOMY & CELL BIOLOGY",CINCINNATI,OH,45267,"3125 EDEN AVE",0000025906,
0000003848,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45267,"3125 EDEN AVE",0000025907,
0000003849,"UNIVERSITY OF CINCINNATI","CANCER & CELL BIOLOGY",CINCINNATI,OH,45267,"3125 EDEN AVE",0000025908,
0000003850,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45220,"3200 VINE ST",0000025909,
0000003851,"UNIVERSITY OF CINCINNATI","CANCER & CELL BIOLOGY",CINCINNATI,OH,45267,"3216 VONTZ CTR",0000025910,
0000003852,"UNIVERSITY OF CINCINNATI",,CINCINNATI,OH,45267,"3223 EDEN AVE",0000025911,
0000003853,"UNIVERSITY OF CINCINNATI","CANCER & CELL BIOLOGY",CINCINNATI,OH,45267,"3244 VONTZ CTR",0000025912,
0000003854,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025913,
0000003855,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025914,
0000003856,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025915,
0000003857,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025916,
0000003858,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025917,
0000003859,"UNIVERSITY OF COLORADO","SCHOOL OF PHARMACY BOX C238",AURORA,CO,80045,"12700 E 19TH AVE",0000025918,
0000003860,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025919,
0000003861,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025920,
0000003862,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025921,
0000003863,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12700 E 19TH AVE",0000025922,
0000003864,"UNIVERSITY OF COLORADO","OBSTETRICS & GYNECOLOGY",AURORA,CO,80010,"12800 E 19TH AVE",0000025923,
0000003865,"UNIVERSITY OF COLORADO",,AURORA,CO,80010,"12800 E 19TH AVE",0000025924,
0000003866,"UNIVERSITY OF COLORADO",MICROBIOLOGY,AURORA,CO,80010,"12800 E 19TH AVE",0000025925,
0000003867,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12801 E 17TH AVE",0000025926,
0000003868,"UNIVERSITY OF COLORADO",,AURORA,CO,80045,"12801 E 17TH AVE",0000025927,
0000003869,"UNIVERSITY OF COLORADO AT BOULDER","CHEMISTRY & BIOCHEMISTRY",BOULDER,CO,80309,,0000025928,
0000003870,"UNIVERSITY OF COLORADO AT BOULDER",,BOULDER,CO,80309,,0000025929,
0000003871,"UNIVERSITY OF CONNECTICUT",,STORRS,CT,06269,"1390 STORRS RD",0000025930,
0000003872,"UNIVERSITY OF CONNECTICUT","WEST RECEIVING DOCK",FARMINGTON,CT,06032,"263 FARMINGTON AVE",0000025931,
0000003873,"UNIVERSITY OF CONNECTICUT","PATHOBIOLOGY & VET SCI",STORRS,CT,06269,"61 N EAGLEVILLE RD",0000025932,
0000003874,"UNIVERSITY OF CONNECTICUT","SCHOOL OF PHARMACY",STORRS,CT,06269,"69 N EAGLEVILLE RD",0000025933,
0000003875,"UNIVERSITY OF CONNECTICUT",,STORRS,CT,06269,"75 N EAGLEVILLE RD",0000025934,
0000003876,"UNIVERSITY OF DAYTON",BIOLOGY,DAYTON,OH,45469,"1529 BROWN ST",0000025935,
0000003877,"UNIVERSITY OF DELAWARE",,NEWARK,DE,19716,"009 MCKINLEY LAB",0000025936,
0000003878,"DELAWARE BIOTECH INSTITUTE",,NEWARK,DE,19711,"15 INNOVATION WAY",0000025937,
0000003879,"UNIVERSITY OF FLORIDA",,GAINESVILLE,FL,32611,"100 S NEWELL DR",0000025938,
0000003880,"UNIVERSITY OF FLORIDA","NEURO SCIENCE",GAINESVILLE,FL,32611,"1149 NEWELL DR",0000025939,
0000003881,"UNIVERSITY OF FLORIDA",,GAINESVILLE,FL,32610,"109 ELMORE HALL",0000025940,
